Date,price
1/19/2014 5:30,39.74429
1/19/2014 6:00,39.69075
1/19/2014 6:30,48.21243
1/19/2014 7:00,52.10739
1/19/2014 7:30,52.39778
1/19/2014 8:00,49.32737
1/19/2014 8:30,45.58436
1/19/2014 9:00,44.34448
1/19/2014 9:30,41.2133
1/19/2014 10:00,44.06878
1/19/2014 10:30,46.54746
1/19/2014 11:00,44.18887
1/19/2014 11:30,39.83192
1/19/2014 12:00,43.96227
1/19/2014 12:30,40.15754
1/19/2014 13:00,50.37996
1/19/2014 13:30,57.64284
1/19/2014 14:00,52.4694
1/19/2014 14:30,75.72468
1/19/2014 15:00,39.06927
1/19/2014 15:30,43.96269
1/19/2014 16:00,37.00842
1/19/2014 16:30,42.7511
1/19/2014 17:00,38.48827
1/19/2014 17:30,40.05571
1/19/2014 18:00,44.45764
1/19/2014 18:30,46.45472
1/19/2014 19:00,53.89926
1/19/2014 19:30,42.64731
1/19/2014 20:00,52.08029
1/19/2014 20:30,44.64159
1/19/2014 21:00,45.79645
1/19/2014 21:30,42.12938
1/19/2014 22:00,47.54722
1/19/2014 22:30,43.82233
1/19/2014 23:00,47.15074
1/19/2014 23:30,39.53113
1/20/2014 0:00,47.07863
1/20/2014 0:30,39.24529
1/20/2014 1:00,39.22428
1/20/2014 1:30,39.21173
1/20/2014 2:00,41.70965
1/20/2014 2:30,42.62733
1/20/2014 3:00,38.21144
1/20/2014 3:30,38.17254
1/20/2014 4:00,39.11739
1/20/2014 4:30,42.71138
1/20/2014 5:00,39.26546
1/20/2014 5:30,42.34127
1/20/2014 6:00,38.06098
1/20/2014 6:30,39.73932
1/20/2014 7:00,44.93902
1/20/2014 7:30,52.40741
1/20/2014 8:00,46.21682
1/20/2014 8:30,41.509
1/20/2014 9:00,40.9618
1/20/2014 9:30,39.75705
1/20/2014 10:00,39.36016
1/20/2014 10:30,37.71418
1/20/2014 11:00,39.38236
1/20/2014 11:30,39.2391
1/20/2014 12:00,39.27913
1/20/2014 12:30,39.39483
1/20/2014 13:00,39.69109
1/20/2014 13:30,41.81484
1/20/2014 14:00,42.48069
1/20/2014 14:30,41.95305
1/20/2014 15:00,42.75432
1/20/2014 15:30,45.7635
1/20/2014 16:00,41.67361
1/20/2014 16:30,45.21532
1/20/2014 17:00,42.13075
1/20/2014 17:30,50.74362
1/20/2014 18:00,52.18918
1/20/2014 18:30,50.93251
1/20/2014 19:00,55.99978
1/20/2014 19:30,60
1/20/2014 20:00,59.66571
1/20/2014 20:30,70
1/20/2014 21:00,45.77799
1/20/2014 21:30,41.91701
1/20/2014 22:00,46.28508
1/20/2014 22:30,42.51363
1/20/2014 23:00,44.25651
1/20/2014 23:30,41.27921
1/21/2014 0:00,39.40378
1/21/2014 0:30,37.01884
1/21/2014 1:00,37.56282
1/21/2014 1:30,37.3572
1/21/2014 2:00,36.86712
1/21/2014 2:30,36.70625
1/21/2014 3:00,38.98556
1/21/2014 3:30,39.14981
1/21/2014 4:00,39.31411
1/21/2014 4:30,39.00945
1/21/2014 5:00,39.33251
1/21/2014 5:30,48.28548
1/21/2014 6:00,39.80368
1/21/2014 6:30,45.42681
1/21/2014 7:00,54.37557
1/21/2014 7:30,97.77417
1/21/2014 8:00,54.37339
1/21/2014 8:30,98.37027
1/21/2014 9:00,56.60135
1/21/2014 9:30,56.29351
1/21/2014 10:00,54.49862
1/21/2014 10:30,44.6578
1/21/2014 11:00,53.84775
1/21/2014 11:30,59.75583
1/21/2014 12:00,43.03956
1/21/2014 12:30,45.18567
1/21/2014 13:00,53.27581
1/21/2014 13:30,53.9564
1/21/2014 14:00,45.4133
1/21/2014 14:30,57.48883
1/21/2014 15:00,49.7695
1/21/2014 15:30,54.46289
1/21/2014 16:00,44.10861
1/21/2014 16:30,53.85214
1/21/2014 17:00,41.32631
1/21/2014 17:30,47.67949
1/21/2014 18:00,54.43239
1/21/2014 18:30,54.78492
1/21/2014 19:00,54.39993
1/21/2014 19:30,54.28254
1/21/2014 20:00,48.75417
1/21/2014 20:30,44.57766
1/21/2014 21:00,47.53616
1/21/2014 21:30,42.30578
1/21/2014 22:00,53.98887
1/21/2014 22:30,46.22311
1/21/2014 23:00,44.52247
1/21/2014 23:30,40.44673
1/22/2014 0:00,39.20324
1/22/2014 0:30,39.72994
1/22/2014 1:00,40.17118
1/22/2014 1:30,42.94685
1/22/2014 2:00,41.88458
1/22/2014 2:30,40.06507
1/22/2014 3:00,40.02857
1/22/2014 3:30,40.08925
1/22/2014 4:00,40.15022
1/22/2014 4:30,44.21439
1/22/2014 5:00,39.43929
1/22/2014 5:30,55.10821
1/22/2014 6:00,38.3285
1/22/2014 6:30,42.58923
1/22/2014 7:00,45.79118
1/22/2014 7:30,46.63856
1/22/2014 8:00,52.27264
1/22/2014 8:30,44.1169
1/22/2014 9:00,42.27088
1/22/2014 9:30,40.39622
1/22/2014 10:00,41.95809
1/22/2014 10:30,40.54604
1/22/2014 11:00,42.18825
1/22/2014 11:30,40.65001
1/22/2014 12:00,39.59357
1/22/2014 12:30,40.63487
1/22/2014 13:00,53.13466
1/22/2014 13:30,55.05374
1/22/2014 14:00,44.65998
1/22/2014 14:30,45.18876
1/22/2014 15:00,43.89969
1/22/2014 15:30,44.65978
1/22/2014 16:00,41.54596
1/22/2014 16:30,42.61488
1/22/2014 17:00,37.62917
1/22/2014 17:30,42.49297
1/22/2014 18:00,47.09509
1/22/2014 18:30,48.24313
1/22/2014 19:00,46.43024
1/22/2014 19:30,44.61364
1/22/2014 20:00,46.18824
1/22/2014 20:30,44.04806
1/22/2014 21:00,45.46661
1/22/2014 21:30,44.00857
1/22/2014 22:00,52.40723
1/22/2014 22:30,44.05367
1/22/2014 23:00,48.01641
1/22/2014 23:30,50.62127
1/23/2014 0:00,47.95871
1/23/2014 0:30,43.73339
1/23/2014 1:00,43.38359
1/23/2014 1:30,43.4408
1/23/2014 2:00,43.31834
1/23/2014 2:30,40.76578
1/23/2014 3:00,39.89213
1/23/2014 3:30,39.94088
1/23/2014 4:00,39.95697
1/23/2014 4:30,43.27018
1/23/2014 5:00,39.12762
1/23/2014 5:30,44.84062
1/23/2014 6:00,39.12744
1/23/2014 6:30,43.4638
1/23/2014 7:00,46.70951
1/23/2014 7:30,47.83454
1/23/2014 8:00,56.89557
1/23/2014 8:30,43.52048
1/23/2014 9:00,46.17805
1/23/2014 9:30,43.62319
1/23/2014 10:00,40.55628
1/23/2014 10:30,43.43502
1/23/2014 11:00,38.49127
1/23/2014 11:30,38.04005
1/23/2014 12:00,42.9117
1/23/2014 12:30,38.27975
1/23/2014 13:00,38.24627
1/23/2014 13:30,38.35443
1/23/2014 14:00,41.13884
1/23/2014 14:30,41.18504
1/23/2014 15:00,41.26905
1/23/2014 15:30,41.37158
1/23/2014 16:00,26.89147
1/23/2014 16:30,41.50287
1/23/2014 17:00,41.6745
1/23/2014 17:30,44.12376
1/23/2014 18:00,47.12195
1/23/2014 18:30,50.43562
1/23/2014 19:00,59.10555
1/23/2014 19:30,48.37608
1/23/2014 20:00,49.8291
1/23/2014 20:30,45.10046
1/23/2014 21:00,43.49077
1/23/2014 21:30,42.53477
1/23/2014 22:00,43.05981
1/23/2014 22:30,42.6367
1/23/2014 23:00,43.30092
1/23/2014 23:30,42.87368
1/24/2014 0:00,49.37546
1/24/2014 0:30,96.36814
1/24/2014 1:00,56.73944
1/24/2014 1:30,46.56602
1/24/2014 2:00,42.82785
1/24/2014 2:30,42.13851
1/24/2014 3:00,42.1134
1/24/2014 3:30,42.10056
1/24/2014 4:00,39.16125
1/24/2014 4:30,42.29005
1/24/2014 5:00,39.51751
1/24/2014 5:30,42.43268
1/24/2014 6:00,39.01733
1/24/2014 6:30,47.10435
1/24/2014 7:00,50
1/24/2014 7:30,58.08711
1/24/2014 8:00,61.27098
1/24/2014 8:30,58.03314
1/24/2014 9:00,58.83278
1/24/2014 9:30,58.51503
1/24/2014 10:00,58.03872
1/24/2014 10:30,46.72257
1/24/2014 11:00,47.26599
1/24/2014 11:30,53.82469
1/24/2014 12:00,46.74007
1/24/2014 12:30,43.34646
1/24/2014 13:00,46.95336
1/24/2014 13:30,59.97714
1/24/2014 14:00,62.54199
1/24/2014 14:30,60.20368
1/24/2014 15:00,57.61549
1/24/2014 15:30,58.86808
1/24/2014 16:00,43.53211
1/24/2014 16:30,49.72871
1/24/2014 17:00,46.63642
1/24/2014 17:30,60.97122
1/24/2014 18:00,58.65545
1/24/2014 18:30,58.4835
1/24/2014 19:00,55.66591
1/24/2014 19:30,56.01181
1/24/2014 20:00,48.23579
1/24/2014 20:30,56.71415
1/24/2014 21:00,58.31294
1/24/2014 21:30,57.54641
1/24/2014 22:00,57.59752
1/24/2014 22:30,56.19943
1/24/2014 23:00,56.65963
1/24/2014 23:30,58.13931
1/25/2014 0:00,67.52872
1/25/2014 0:30,57.99667
1/25/2014 1:00,58.08987
1/25/2014 1:30,55.37234
1/25/2014 2:00,53.75382
1/25/2014 2:30,55.83701
1/25/2014 3:00,75.15457
1/25/2014 3:30,75.12299
1/25/2014 4:00,45.10842
1/25/2014 4:30,49.94474
1/25/2014 5:00,45.19077
1/25/2014 5:30,55.96607
1/25/2014 6:00,45.4905
1/25/2014 6:30,49.8699
1/25/2014 7:00,49.84059
1/25/2014 7:30,45.58461
1/25/2014 8:00,47.96735
1/25/2014 8:30,46.55208
1/25/2014 9:00,39.72278
1/25/2014 9:30,39.29559
1/25/2014 10:00,39.27986
1/25/2014 10:30,38.93916
1/25/2014 11:00,39.10623
1/25/2014 11:30,41.93658
1/25/2014 12:00,40.37299
1/25/2014 12:30,44.13271
1/25/2014 13:00,38.99945
1/25/2014 13:30,38.94818
1/25/2014 14:00,38.54137
1/25/2014 14:30,38.90096
1/25/2014 15:00,38.60307
1/25/2014 15:30,45.63407
1/25/2014 16:00,38.60921
1/25/2014 16:30,53.53256
1/25/2014 17:00,46.11794
1/25/2014 17:30,51.22297
1/25/2014 18:00,46.38538
1/25/2014 18:30,45.9531
1/25/2014 19:00,56.54868
1/25/2014 19:30,56.43589
1/25/2014 20:00,47.97262
1/25/2014 20:30,46.39708
1/25/2014 21:00,48.9215
1/25/2014 21:30,51.14482
1/25/2014 22:00,55.70496
1/25/2014 22:30,57.53516
1/25/2014 23:00,60.68432
1/25/2014 23:30,46.11552
1/26/2014 0:00,56.0618
1/26/2014 0:30,46.61286
1/26/2014 1:00,47.87616
1/26/2014 1:30,45.9627
1/26/2014 2:00,47.3429
1/26/2014 2:30,47.79116
1/26/2014 3:00,47.43988
1/26/2014 3:30,51.39603
1/26/2014 4:00,47.22403
1/26/2014 4:30,49.63048
1/26/2014 5:00,47.56713
1/26/2014 5:30,47.62904
1/26/2014 6:00,46.20087
1/26/2014 6:30,47.74863
1/26/2014 7:00,52.07776
1/26/2014 7:30,52.25211
1/26/2014 8:00,56.7656
1/26/2014 8:30,51.50031
1/26/2014 9:00,42.00841
1/26/2014 9:30,40.94849
1/26/2014 10:00,39.18841
1/26/2014 10:30,41.84507
1/26/2014 11:00,40.15319
1/26/2014 11:30,40.51655
1/26/2014 12:00,39.9031
1/26/2014 12:30,44.91458
1/26/2014 13:00,41.24333
1/26/2014 13:30,52.37088
1/26/2014 14:00,46.34351
1/26/2014 14:30,48.03234
1/26/2014 15:00,52.48548
1/26/2014 15:30,48.45879
1/26/2014 16:00,41.08975
1/26/2014 16:30,40.33141
1/26/2014 17:00,38.95605
1/26/2014 17:30,53.57011
1/26/2014 18:00,61.11681
1/26/2014 18:30,63.19944
1/26/2014 19:00,58.13432
1/26/2014 19:30,63.31607
1/26/2014 20:00,49.01234
1/26/2014 20:30,46.48727
1/26/2014 21:00,46.47343
1/26/2014 21:30,39.15809
1/26/2014 22:00,39.17043
1/26/2014 22:30,32.63412
1/26/2014 23:00,34.58895
1/26/2014 23:30,10.29457
1/27/2014 0:00,22.78488
1/27/2014 0:30,38.79538
1/27/2014 1:00,41
1/27/2014 1:30,51.76616
1/27/2014 2:00,40.03077
1/27/2014 2:30,41.06578
1/27/2014 3:00,44.53016
1/27/2014 3:30,41.13756
1/27/2014 4:00,47.5388
1/27/2014 4:30,51.73377
1/27/2014 5:00,40.73519
1/27/2014 5:30,43.99446
1/27/2014 6:00,39.86207
1/27/2014 6:30,46.56639
1/27/2014 7:00,48.79304
1/27/2014 7:30,52.82968
1/27/2014 8:00,52.74749
1/27/2014 8:30,45.91709
1/27/2014 9:00,61.04161
1/27/2014 9:30,52.43181
1/27/2014 10:00,46.48851
1/27/2014 10:30,46.01228
1/27/2014 11:00,46.38107
1/27/2014 11:30,43.11787
1/27/2014 12:00,43.59686
1/27/2014 12:30,46.29439
1/27/2014 13:00,46.36308
1/27/2014 13:30,46.59979
1/27/2014 14:00,46.02908
1/27/2014 14:30,45.50817
1/27/2014 15:00,42.1153
1/27/2014 15:30,46.70368
1/27/2014 16:00,44.52048
1/27/2014 16:30,45.45154
1/27/2014 17:00,43.07732
1/27/2014 17:30,49.79564
1/27/2014 18:00,55.84
1/27/2014 18:30,51.51459
1/27/2014 19:00,50.27208
1/27/2014 19:30,50.04271
1/27/2014 20:00,50.3505
1/27/2014 20:30,46.66887
1/27/2014 21:00,40.47443
1/27/2014 21:30,38.55969
1/27/2014 22:00,42.88541
1/27/2014 22:30,38.1776
1/27/2014 23:00,38.06575
1/27/2014 23:30,47.83935
1/28/2014 0:00,47.91269
1/28/2014 0:30,33.58603
1/28/2014 1:00,37.31586
1/28/2014 1:30,31.03573
1/28/2014 2:00,36.29204
1/28/2014 2:30,30.97575
1/28/2014 3:00,31
1/28/2014 3:30,40.11502
1/28/2014 4:00,39.85012
1/28/2014 4:30,39.03752
1/28/2014 5:00,38.96996
1/28/2014 5:30,40.63711
1/28/2014 6:00,35.71903
1/28/2014 6:30,39.33124
1/28/2014 7:00,45.08747
1/28/2014 7:30,45.05065
1/28/2014 8:00,45.14727
1/28/2014 8:30,44.8828
1/28/2014 9:00,44.75856
1/28/2014 9:30,40.18765
1/28/2014 10:00,40.93496
1/28/2014 10:30,40.07396
1/28/2014 11:00,45.61618
1/28/2014 11:30,45.19202
1/28/2014 12:00,45.54529
1/28/2014 12:30,48.03741
1/28/2014 13:00,47.00536
1/28/2014 13:30,48.13716
1/28/2014 14:00,43.08923
1/28/2014 14:30,38.43217
1/28/2014 15:00,27.17933
1/28/2014 15:30,36.49139
1/28/2014 16:00,38.42573
1/28/2014 16:30,55.32576
1/28/2014 17:00,39.75481
1/28/2014 17:30,48.25301
1/28/2014 18:00,49.37175
1/28/2014 18:30,52.18929
1/28/2014 19:00,49.77029
1/28/2014 19:30,45.35206
1/28/2014 20:00,45.32156
1/28/2014 20:30,49.59866
1/28/2014 21:00,48.719
1/28/2014 21:30,58.47817
1/28/2014 22:00,53.23591
1/28/2014 22:30,49.61323
1/28/2014 23:00,38.86578
1/28/2014 23:30,36.02445
1/29/2014 0:00,40.31566
1/29/2014 0:30,44.47859
1/29/2014 1:00,48.00488
1/29/2014 1:30,42.88652
1/29/2014 2:00,40.51728
1/29/2014 2:30,40.55365
1/29/2014 3:00,38.75846
1/29/2014 3:30,38.76485
1/29/2014 4:00,38.31532
1/29/2014 4:30,38.89465
1/29/2014 5:00,35
1/29/2014 5:30,40.45662
1/29/2014 6:00,37.19033
1/29/2014 6:30,48.34967
1/29/2014 7:00,48.16564
1/29/2014 7:30,60
1/29/2014 8:00,46.49662
1/29/2014 8:30,44.72739
1/29/2014 9:00,45.38617
1/29/2014 9:30,51.89942
1/29/2014 10:00,51.4333
1/29/2014 10:30,51.58888
1/29/2014 11:00,49.71228
1/29/2014 11:30,45.36435
1/29/2014 12:00,39.11469
1/29/2014 12:30,42.73794
1/29/2014 13:00,45.158
1/29/2014 13:30,39.3434
1/29/2014 14:00,38.89612
1/29/2014 14:30,37.96693
1/29/2014 15:00,38.80056
1/29/2014 15:30,38.60316
1/29/2014 16:00,38.12353
1/29/2014 16:30,44.88387
1/29/2014 17:00,40.4362
1/29/2014 17:30,48.06324
1/29/2014 18:00,47.97029
1/29/2014 18:30,50
1/29/2014 19:00,44.80122
1/29/2014 19:30,41.09026
1/29/2014 20:00,50.66194
1/29/2014 20:30,58.37337
1/29/2014 21:00,58.48142
1/29/2014 21:30,44.79143
1/29/2014 22:00,38.34275
1/29/2014 22:30,39.06651
1/29/2014 23:00,39.87126
1/29/2014 23:30,39.26
1/30/2014 0:00,49.10465
1/30/2014 0:30,48.91011
1/30/2014 1:00,40.21715
1/30/2014 1:30,39.74086
1/30/2014 2:00,38.5317
1/30/2014 2:30,38.3664
1/30/2014 3:00,38.87154
1/30/2014 3:30,38.92693
1/30/2014 4:00,24.37736
1/30/2014 4:30,38.10007
1/30/2014 5:00,35
1/30/2014 5:30,40.35334
1/30/2014 6:00,38.26109
1/30/2014 6:30,45.21527
1/30/2014 7:00,44.8056
1/30/2014 7:30,41.09201
1/30/2014 8:00,38.2352
1/30/2014 8:30,38.77186
1/30/2014 9:00,44.52742
1/30/2014 9:30,39.07462
1/30/2014 10:00,39.37452
1/30/2014 10:30,37.94605
1/30/2014 11:00,39.52859
1/30/2014 11:30,39.38936
1/30/2014 12:00,39.06635
1/30/2014 12:30,39.18127
1/30/2014 13:00,38.84171
1/30/2014 13:30,40.16915
1/30/2014 14:00,37.85173
1/30/2014 14:30,39.53969
1/30/2014 15:00,39.12752
1/30/2014 15:30,40.17273
1/30/2014 16:00,39.38652
1/30/2014 16:30,44.49084
1/30/2014 17:00,38.44775
1/30/2014 17:30,50.28926
1/30/2014 18:00,51.47616
1/30/2014 18:30,51.59101
1/30/2014 19:00,51.3717
1/30/2014 19:30,51.24724
1/30/2014 20:00,51.27345
1/30/2014 20:30,45.16459
1/30/2014 21:00,47.88635
1/30/2014 21:30,41.18626
1/30/2014 22:00,41.44124
1/30/2014 22:30,41.45425
1/30/2014 23:00,35.91914
1/30/2014 23:30,39.97244
1/31/2014 0:00,40.64902
1/31/2014 0:30,41.70018
1/31/2014 1:00,42.0186
1/31/2014 1:30,46.31527
1/31/2014 2:00,41.96424
1/31/2014 2:30,40.80694
1/31/2014 3:00,39.83778
1/31/2014 3:30,38.42566
1/31/2014 4:00,42.4109
1/31/2014 4:30,47.29927
1/31/2014 5:00,41.84928
1/31/2014 5:30,40.79463
1/31/2014 6:00,28.31858
1/31/2014 6:30,41.5642
1/31/2014 7:00,54.32739
1/31/2014 7:30,54.27363
1/31/2014 8:00,48.63019
1/31/2014 8:30,44.48201
1/31/2014 9:00,47.74112
1/31/2014 9:30,55.06604
1/31/2014 10:00,62.57146
1/31/2014 10:30,45.68337
1/31/2014 11:00,57.69647
1/31/2014 11:30,53.2818
1/31/2014 12:00,53.52023
1/31/2014 12:30,45.63036
1/31/2014 13:00,43.8072
1/31/2014 13:30,45.00902
1/31/2014 14:00,49.41232
1/31/2014 14:30,44.98623
1/31/2014 15:00,45.42528
1/31/2014 15:30,49.38423
1/31/2014 16:00,48.58485
1/31/2014 16:30,70
1/31/2014 17:00,43.189
1/31/2014 17:30,48.36913
1/31/2014 18:00,53.60731
1/31/2014 18:30,74.44559
1/31/2014 19:00,50.42507
1/31/2014 19:30,45.24766
1/31/2014 20:00,48.4241
1/31/2014 20:30,51.85957
1/31/2014 21:00,58.21393
1/31/2014 21:30,54.10224
1/31/2014 22:00,58.73599
1/31/2014 22:30,46.7269
1/31/2014 23:00,45.36687
1/31/2014 23:30,43.42489
